,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
1914,B14Cr24Fe62,0.2,B14 Cr24 Fe62,0.000653419,0.017992355,0.090921211,1.8186,0.155269262,8.22,2.862500284,2.86,0.47289064,48.616504,20.90241135,1.323,0.260089852,63.54,12.55658811,1.40E+11,75.94,28.05668482,1974.88,293.3897347,-0.201811062,0.258064516,0.020527859,0.721407625,0,1.088451287,0.111420012,0.100800361,0.100800361
1915,B12Cr24Fe64,0.2,B12 Cr24 Fe64,-0.006215685,0.019618819,0.065319726,1.8144,0.152047751,8.12,2.758824226,2.88,0.451335467,49.517184,19.97690849,1.334,0.248234507,63.04,12.00231459,1.20E+11,77,26.90002065,1964.12,291.2238225,-0.170008411,0.25433526,0.01734104,0.728323699,0,1.183877806,0.103814934,0.093589361,0.093589361
1916,B10Cr24Fe66,0.2,B10 Cr24 Fe66,-0.013094007,0.021732081,0.043204938,1.8102,0.148489171,8.02,2.638895245,2.9,0.425628265,50.417864,18.87046263,1.345,0.234095546,62.54,11.34728468,1.00E+11,78.06,25.54464691,1953.36,288.5240301,-0.136314286,0.250712251,0.014245014,0.735042735,0,1.313290799,0.095426442,0.086853507,0.086853507
1917,B19.5Cr24.5Fe56,0.2,B19.5 Cr24.5 Fe56,0.004008031,0.014762564,0.034721111,1.8293,0.163248186,8.485,3.090591352,2.805,0.516532161,46.1203895,22.75094943,1.29275,0.284092688,64.895,13.71218775,1.95E+11,73.095,30.52182005,2006.315,296.2990198,-0.27988982,0.26855394,0.029839327,0.701606733,0,0.924292669,0.129411775,0.121874322,0.089785645
1918,B20Cr25Ni55,0.2,B20 Cr25 Ni55,0.005172488,0.01782098,0.070710678,1.8735,0.172342974,9.6,3.078797102,2.8,0.518562979,47.442595,24.0160202,1.2625,0.268731067,68.3,12.66968857,2.00E+11,78.95,33.71276346,1965.2,347.7185184,-0.315497899,0.230263158,0.026315789,0.743421053,0,0.790511152,0.13222225,0.126215956,-0.048885197
1919,Cr25Ni56P19,0.2,Cr25 Ni56 P19,0.001250033,0.021117457,0.071336449,1.9007,0.22754556,9.95,3.857688752,2.81,0.51168716,51.75234378,13.61922504,1.296,0.188942365,68.87,14.40749375,9.11E-08,74.50484,46.94475261,1572.967,830.2249272,-0.659389527,0.217391304,0.070807453,0.711801242,0,0.46076381,0.081985028,0.153883774,-0.110815651
1920,B20Co55Cr25,0.2,B20 Co55 Cr25,0.005408275,0.015695321,0.023570226,1.857,0.167487614,9.05,3.025799429,2.8,0.518562979,47.57448225,24.12013339,1.2625,0.268731067,66.65,13.09483829,2.00E+11,83.9,37.02349924,1987.2,322.5412748,-0.299998584,0.24822695,0.028368794,0.723404255,0,0.86892636,0.130952121,0.125310963,-0.040863812
1921,B20Cr25Fe55,0.2,B20 Cr25 Fe55,0.005408275,0.015695321,0.023570226,1.8295,0.164213174,8.5,3.108675851,2.8,0.518562979,45.875975,22.82318884,1.29,0.285209638,65,13.7810002,2.00E+11,72.9,30.68928042,2010.85,295.5951908,-0.287483618,0.269230769,0.030769231,0.7,0,0.916488917,0.130952121,0.124046084,0.084134055
1922,Cr25Fe57.5P17.5,0.2,Cr25 Fe57.5 P17.5,-0.002549087,0.025142078,0.102062073,1.8505,0.226200341,8.725,3.962815231,2.825,0.500542006,50.53030835,12.05258143,1.33,0.200216802,65.075,15.28155851,1.07E-07,69.5413,42.74765468,1641.8525,828.8494694,-0.6141077,0.250896057,0.075268817,0.673835125,0,0.526648986,0.078101115,0.146443031,0.045487115
1923,B17.5Cr25Fe57.5,0.2,B17.5 Cr25 Fe57.5,-0.003265107,0.015077809,0.051370117,1.82425,0.160851517,8.375,3.013886876,2.825,0.500542006,47.001825,22.05937427,1.30375,0.275298103,64.375,13.3033602,1.75E+11,74.225,29.66843163,1997.4,294.4106654,-0.254768844,0.264150943,0.026415094,0.709433962,0,0.978031539,0.123419495,0.114276801,0.105746759
1924,B15Cr25Fe60,0.2,B15 Cr25 Fe60,0.004060747,0.017622965,0.084983659,1.819,0.157222514,8.25,2.906190969,2.85,0.479301293,48.127675,21.15390093,1.3175,0.263615711,63.75,12.74754878,1.50E+11,75.55,28.49205674,1983.95,292.6891396,-0.218626151,0.259259259,0.022222222,0.718518519,0,1.05850377,0.115131752,0.104597069,0.104597069
1925,C18Co56Cr26,0.2,C18 Co56 Cr26,0.015669739,0.021054584,0.012747549,1.9434,0.390382416,9.12,3.41172043,2.82,0.501702422,48.6835012,22.76000029,1.246,0.335191501,67.76,17.10564238,1.87E-06,105.64,21.2802389,2240.88,980.4903359,0.059141352,0.237704918,0.049180328,0.713114754,0,0.598340836,0.162895043,0.146364561,-0.129123981
1926,C18Cr26Fe56,0.2,C18 Cr26 Fe56,0.015669739,0.021054584,0.012747549,1.9154,0.399378866,8.56,3.505598718,2.82,0.501702422,46.954112,21.48415502,1.274,0.351191696,66.08,17.83056529,1.89E-06,94.44,28.9200337,2264.96,960.8857527,0.047490089,0.25739645,0.053254438,0.689349112,0,0.576959156,0.162895043,0.145760397,-0.005209784
1927,Cr26Fe59.5P14.5,0.2,Cr26 Fe59.5 P14.5,-0.010237639,0.025794927,0.069273085,1.838,0.216987373,8.495,3.764860213,2.855,0.471631774,51.23795649,11.39114135,1.342,0.188652709,64.165,14.43209041,1.07E-07,72.07422,40.42198882,1690.3535,786.0375912,-0.531658039,0.246983676,0.061745919,0.691270405,0,0.60781192,0.072311481,0.130394897,0.087321905
1928,B14Cr26Fe60,0.2,B14 Cr26 Fe60,0.000608281,0.018393333,0.08993825,1.8152,0.156092852,8.18,2.855542761,2.86,0.466690786,48.539526,20.59227317,1.323,0.256679932,63.46,12.44440604,1.40E+11,76.22,27.88789061,1982.26,290.3227918,-0.204575203,0.256637168,0.020648968,0.722713864,0,1.107037157,0.111721035,0.100816193,0.100816193
1929,Cr26Fe60.5P13.5,0.2,Cr26 Fe60.5 P13.5,-0.012800153,0.026169778,0.055584795,1.8344,0.213520206,8.425,3.692646484,2.865,0.46155688,51.48666887,11.16776389,1.346,0.184622752,63.875,14.12918951,1.07E-07,72.87186,39.58785064,1705.2905,770.512871,-0.499513437,0.245936396,0.057243816,0.696819788,0,0.639965001,0.070136181,0.124354792,0.099187928
1930,B12Cr26Fe62,0.2,B12 Cr26 Fe62,-0.006256677,0.019809451,0.071180522,1.811,0.152717758,8.08,2.749403643,2.88,0.444860708,49.440206,19.65775388,1.334,0.244673389,62.96,11.88071649,1.20E+11,77.28,26.70854408,1971.5,288.3770762,-0.172054204,0.252906977,0.01744186,0.729651163,0,1.205457932,0.104098478,0.093449483,0.093449483
1931,B10Cr26Fe64,0.2,B10 Cr26 Fe64,-0.013130853,0.021712365,0.043204938,1.8068,0.149007114,7.98,2.627260189,2.9,0.41893558,50.340886,18.54509687,1.345,0.230414569,62.46,11.2176385,1.00E+11,78.34,25.33336241,1960.74,285.9290916,-0.137802366,0.249283668,0.014326648,0.736389685,0,1.338798927,0.095693373,0.086671877,0.086671877
1932,B11Cr27Fe62,0.2,B11 Cr27 Fe62,-0.009711588,0.020718135,0.063770422,1.8072,0.151224179,8.01,2.686643823,2.89,0.429544065,49.852057,18.98136993,1.3395,0.236249236,62.67,11.50894865,1.10E+11,77.95,25.96452609,1969.81,285.9365218,-0.155888142,0.250361795,0.015918958,0.733719247,0,1.277301545,0.100139551,0.089896964,0.089896964
1933,C20Co52Cr28,0.2,C20 Co52 Cr28,0.023246312,0.024909839,0.040155946,1.9524,0.400609483,9.16,3.501682468,2.8,0.51164451,47.6063094,23.07795697,1.234,0.342610856,68.24,17.53560327,2.07E-06,106.32,21.7876472,2289.76,991.7028351,0.066822227,0.240223464,0.055865922,0.703910615,0,0.580462524,0.171352698,0.160025032,-0.162302135
1934,C18Cr28Fe54,0.2,C18 Cr28 Fe54,0.01434224,0.02062218,0.038242646,1.912,0.398037354,8.52,3.502150802,2.82,0.496978824,46.877134,21.23943797,1.274,0.347885177,66,17.71596516,1.89E-06,94.72,28.52350542,2272.34,948.2883407,0.043243554,0.255952381,0.053571429,0.69047619,0,0.583929187,0.163189897,0.145455985,-0.006152082
1935,B20Cr30Ni50,0.2,B20 Cr30 Ni50,0.001862004,0.018070644,0,1.861,0.178384326,9.4,3.172462156,2.8,0.508000508,47.10773,23.34085594,1.265,0.26495587,67.8,12.79868945,2.00E+11,79.1,33.12464242,1987.8,338.2196271,-0.331911188,0.22972973,0.027027027,0.743243243,0,0.801079081,0.132898438,0.129517869,-0.04406308
1936,Cr30Ni51P19,0.2,Cr30 Ni51 P19,0.001186931,0.020976155,0.069761498,1.8882,0.232468583,9.75,3.931537771,2.81,0.500732601,51.41747878,13.17284903,1.2985,0.186602201,68.37,14.47647838,9.38E-08,74.65484,46.03495503,1595.567,829.0376611,-0.690301063,0.21656051,0.072611465,0.710828025,0,0.467575567,0.082733591,0.161308542,-0.120738592
1937,B20Co50Cr30,0.2,B20 Co50 Cr30,0.002074917,0.015707434,0.047140452,1.846,0.172664134,8.9,3.082207001,2.8,0.508000508,47.2276275,23.43714332,1.265,0.26495587,66.3,13.08840906,2.00E+11,83.6,36.0921759,2007.8,313.4906491,-0.313968052,0.246376812,0.028985507,0.724637681,0,0.884060205,0.131821998,0.127935577,-0.038363663
1938,C18Co52Cr30,0.2,C18 Co52 Cr30,0.013013907,0.020257638,0.024748737,1.9346,0.389969848,9,3.443502216,2.82,0.493034486,48.4060174,22.22494054,1.248,0.330677828,67.48,17.00430078,1.87E-06,105.4,21.07299566,2257.36,955.7694498,0.048728311,0.236111111,0.05,0.713888889,0,0.604781428,0.163478701,0.146299634,-0.120956198
1939,B20Cr30Fe50,0.2,B20 Cr30 Fe50,0.002074917,0.015707434,0.047140452,1.821,0.167567993,8.4,3.121207376,2.8,0.508000508,45.68353,22.24500553,1.29,0.279400279,64.8,13.64054677,2.00E+11,73.6,30.57618723,2029.3,287.037735,-0.298102242,0.265625,0.03125,0.703125,0,0.941983834,0.131821998,0.125844004,0.071026615
1940,C18Cr30Fe52,0.2,C18 Cr30 Fe52,0.013013907,0.020257638,0.024748737,1.9086,0.397215357,8.48,3.502681074,2.82,0.493034486,46.800156,21.02821606,1.274,0.34512414,65.92,17.62745792,1.89E-06,95,28.16874617,2279.72,937.1308158,0.039874286,0.254491018,0.053892216,0.691616766,0,0.589666128,0.163478701,0.145114933,-0.008424254
1941,B15Cr30Fe55,0.2,B15 Cr30 Fe55,0.003946746,0.018682905,0.062360956,1.8105,0.159618937,8.15,2.902253766,2.85,0.466849781,47.93523,20.51011513,1.3175,0.25676738,63.55,12.54376952,1.50E+11,76.25,28.2264197,2002.4,285.3426191,-0.224793366,0.255639098,0.022556391,0.721804511,0,1.09469527,0.115882373,0.104771154,0.104771154
1942,C20Co48Cr32,0.2,C20 Co48 Cr32,0.020598303,0.023598623,0.024748737,1.9436,0.401732219,9.04,3.54418178,2.8,0.505076272,47.3288256,22.62585867,1.236,0.339529987,67.96,17.50539276,2.07E-06,106.08,21.67100951,2306.24,970.2367479,0.056978301,0.238636364,0.056818182,0.704545455,0,0.583539595,0.171962753,0.160262107,-0.155596675
1943,C18Cr32Fe50,0.2,C18 Cr32 Fe50,0.01168474,0.01996096,0.010606602,1.9052,0.396885141,8.44,3.507005807,2.82,0.48981831,46.723178,20.84812205,1.274,0.342872817,65.84,17.56348322,1.89E-06,95.28,27.85229479,2287.1,927.3005781,0.037239683,0.253012048,0.054216867,0.692771084,0,0.594218549,0.163761515,0.144781173,-0.012090904
1944,C22Co44Cr34,0.2,C22 Co44 Cr34,0.028177076,0.028177076,0.047827816,1.9526,0.413696169,9.08,3.648981843,2.78,0.516839712,46.2516338,23.00300624,1.224,0.348283462,68.44,18.00989074,2.27E-06,106.76,22.26798181,2355.12,983.5100128,0.068041299,0.24127907,0.063953488,0.694767442,0,0.564176013,0.179969727,0.174799043,-0.192227159
1945,C18Co48Cr34,0.2,C18 Co48 Cr34,0.010354739,0.019732144,0.034820971,1.9258,0.391266383,8.88,3.484106218,2.82,0.487290198,48.1285336,21.819242,1.25,0.32806323,67.2,16.98852668,1.87E-06,105.16,20.98041006,2273.84,936.4140423,0.042050957,0.234463277,0.050847458,0.714689266,0,0.60715662,0.164038395,0.146058451,-0.11746828
1946,B20Cr35Fe45,0.2,B20 Cr35 Fe45,-0.001263651,0.01614369,0.023570226,1.8125,0.171279345,8.3,3.152301996,2.8,0.501964644,45.491085,21.86550104,1.29,0.276080554,64.6,13.61101916,2.00E+11,74.3,30.6853475,2047.75,279.1849428,-0.30384255,0.261904762,0.031746032,0.706349206,0,0.956163912,0.132645322,0.126829762,0.058450232
1947,C20Co44Cr36,0.2,C20 Co44 Cr36,0.01794696,0.022558859,0.01968502,1.9348,0.404514723,8.92,3.595782007,2.8,0.501254707,47.0513418,22.29351284,1.238,0.338244804,67.68,17.55722875,2.07E-06,105.84,21.66348385,2322.72,953.7007737,0.051288177,0.23699422,0.057803468,0.705202312,0,0.58287701,0.172549142,0.160160549,-0.152209419
1948,C18Cr36Fe46,0.2,C18 Cr36 Fe46,0.009023905,0.019571191,0.02806243,1.8984,0.397625134,8.36,3.526582143,2.82,0.485419596,46.569222,20.57418313,1.274,0.339793717,65.68,17.50467918,1.89E-06,95.84,27.3235194,2301.86,911.2748081,0.033784477,0.25,0.054878049,0.695121951,0,0.599917762,0.164309398,0.144245767,-0.020659222
1949,C22Co40Cr38,0.2,C22 Co40 Cr38,0.025533557,0.025533557,0.049874843,1.9438,0.41799665,8.96,3.712138909,2.78,0.514919558,45.97415,22.74191879,1.226,0.34832284,68.16,18.13007527,2.27E-06,106.52,22.34580456,2371.6,969.6849998,0.064044486,0.23964497,0.065088757,0.695266272,0,0.560676071,0.180584067,0.174683231,-0.188907019
1950,C18Co44Cr38,0.2,C18 Co44 Cr38,0.007692237,0.019478102,0.009354143,1.917,0.39417817,8.76,3.533826374,2.82,0.484184429,47.8510498,21.52768539,1.252,0.327178458,66.92,17.05220328,1.87E-06,104.92,20.99319185,2290.32,921.7380908,0.038465265,0.232758621,0.051724138,0.715517241,0,0.605837893,0.164574579,0.145781489,-0.115121864
1951,Cr40Ni40P20,0.2,Cr40 Ni40 P20,0.003613657,0.020198571,0.094280904,1.866,0.246043695,9.4,4.153311931,2.8,0.5,50.4705524,12.74766979,1.3,0.189571886,67.6,15.07481343,9.96E-08,74.0472,46.16247311,1626.66,856.470503,-0.741064206,0.216216216,0.081081081,0.702702703,0,0.454936046,0.085934241,0.172950237,-0.130603499
1952,C20Co40Cr40,0.2,C20 Co40 Cr40,0.015292282,0.021790546,0.046770717,1.926,0.408931535,8.8,3.65718471,2.8,0.5,46.773858,22.07034018,1.24,0.33865543,67.4,17.68827295,2.07E-06,105.6,21.76005515,2339.2,941.6018267,0.049182709,0.235294118,0.058823529,0.705882353,0,0.578731616,0.173112313,0.159866976,-0.151105904
1953,B20Co40Cr40,0.2,B20 Co40 Cr40,-0.00460743,0.018672365,0,1.824,0.182619824,8.6,3.221024682,2.8,0.5,46.533918,22.66110293,1.27,0.263983901,65.6,13.33697867,2.00E+11,83,35.16034698,2049,296.9869526,-0.324356019,0.242424242,0.03030303,0.727272727,0,0.891330265,0.13342344,0.13009311,-0.033273681
1954,C18Co42Cr40,0.2,C18 Co42 Cr40,0.006359735,0.019452875,0.031424513,1.9126,0.396233934,8.7,3.562318637,2.82,0.483570371,47.7123079,21.4216934,1.253,0.327356912,66.78,17.11307729,1.88E-06,104.8,21.03771735,2298.56,916.0137147,0.037724501,0.231884058,0.052173913,0.715942029,0,0.603864467,0.164833993,0.145644977,-0.114397314
1955,B20Cr40Fe40,0.2,B20 Cr40 Fe40,-0.00460743,0.018672365,0,1.804,0.175463671,8.2,3.201562119,2.8,0.5,45.29864,21.66189535,1.29,0.275,64.4,13.68393218,2.00E+11,75,31.004032,2066.2,271.6447588,-0.30572362,0.258064516,0.032258065,0.709677419,0,0.959749606,0.13342344,0.127353989,0.045856503
1956,C18Cr40Fe42,0.2,C18 Cr40 Fe42,0.006359735,0.019452875,0.031424513,1.8916,0.400169166,8.28,3.560450264,2.82,0.483570371,46.415266,20.40721309,1.274,0.33849926,65.52,17.53367211,1.89E-06,96.4,26.92052802,2316.62,899.6853728,0.032351105,0.24691358,0.055555556,0.697530864,0,0.601244809,0.164833993,0.14398621,-0.031018781
1957,C22Co36Cr42,0.2,C22 Co36 Cr42,0.022886703,0.023506576,0.039843444,1.935,0.423995642,8.84,3.786102546,2.78,0.515557229,45.6966662,22.58758953,1.228,0.350066377,67.88,18.33131678,2.27E-06,106.28,22.529122,2388.08,960.1561676,0.064285811,0.237951807,0.06626506,0.695783133,0,0.55381894,0.18117535,0.174158517,-0.188924507
1958,Cr43.5Ni40.5P16,0.2,Cr43.5 Ni40.5 P16,-0.006580031,0.017618314,0.041699987,1.84605,0.239542272,9.06,4.027675329,2.84,0.465158959,51.34493242,11.93316141,1.31575,0.177247359,66.33,14.33778519,1.00E-07,77.78276,42.97771387,1698.908,808.9074004,-0.636356098,0.209785523,0.064343164,0.725871314,0,0.521645312,0.078546459,0.149013114,-0.063812488
1959,C20Co36Cr44,0.2,C20 Co36 Cr44,0.012634269,0.021293685,0.01968502,1.9172,0.415036476,8.68,3.729550608,2.8,0.501254707,46.4963742,21.95114501,1.242,0.340742612,67.12,17.89949608,2.08E-06,105.36,21.96067751,2355.68,933.6704679,0.050418973,0.233532934,0.05988024,0.706586826,0,0.571221353,0.173652698,0.159429501,-0.151114057
1960,C18Co38Cr44,0.2,C18 Co38 Cr44,0.00369223,0.019606009,0.009354143,1.9038,0.401576389,8.58,3.627247583,2.82,0.484184429,47.4348241,21.28613266,1.255,0.328943189,66.5,17.29343509,1.88E-06,104.56,21.20295825,2315.04,907.6294213,0.038248252,0.230088496,0.053097345,0.716814159,0,0.597357255,0.165335728,0.145382241,-0.113855733
1961,B20Co35Cr45,0.2,B20 Co35 Cr45,-0.007956421,0.021214635,0.023570226,1.813,0.187864082,8.45,3.307709915,2.8,0.501964644,46.18706325,22.53049499,1.2725,0.266557967,65.25,13.59061163,2.00E+11,82.7,35.1086054,2069.6,288.7236098,-0.321962263,0.240310078,0.031007752,0.728682171,0,0.884415668,0.134157617,0.129952457,-0.032220797
1962,C18Co34Cr48,0.2,C18 Co34 Cr48,0.00102139,0.020030595,0.055565277,1.895,0.408659878,8.46,3.704062259,2.82,0.487290198,47.1573403,21.25177412,1.257,0.33220772,66.22,17.55537296,1.88E-06,104.32,21.47315825,2331.52,903.2568784,0.041429829,0.228228228,0.054054054,0.717717718,0,0.587437052,0.165815016,0.145126988,-0.116593955
1963,C16Co36Cr48,0.2,C16 Co36 Cr48,-0.007944422,0.021203995,0.05279678,1.8816,0.393331126,8.36,3.588175024,2.84,0.467707173,48.0957902,20.48902149,1.27,0.31868872,65.6,16.86342195,1.68E-06,103.52,20.60643103,2290.88,873.433741,0.030987548,0.224852071,0.047337278,0.727810651,0,0.619962849,0.156882299,0.131980235,-0.085532495
1964,Cr50Ni30P20,0.2,Cr50 Ni30 P20,0.00351904,0.01795264,0.081649658,1.841,0.260795928,9,4.399413451,2.8,0.508000508,49.8008224,12.50965069,1.305,0.195617302,66.6,15.84399754,1.05E-07,74.3472,47.0895679,1671.86,895.3420669,-0.724866867,0.214285714,0.085714286,0.7,0,0.443371013,0.08718001,0.168309047,-0.099888796
1965,B20Co30Cr50,0.2,B20 Co30 Cr50,-0.011310622,0.023762115,0,1.802,0.193590856,8.3,3.410136692,2.8,0.508000508,45.8402085,22.56833631,1.275,0.27127239,64.9,13.94054194,2.00E+11,82.4,35.33343477,2090.2,279.8944502,-0.314565696,0.238095238,0.031746032,0.73015873,0,0.870210043,0.13484904,0.129022213,-0.035655591
1966,Cr55.93Ni28.93P15.14,0.2,Cr55.93 Ni28.93 P15.14,0.011556362,0.015868035,0.049951599,1.812567,0.253582457,8.5198,4.261396572,2.8486,0.470422684,50.75084692,11.6158752,1.324975,0.182414979,64.8892,15.05373245,1.07E-07,78.9362304,43.66145351,1767.22362,844.4765968,-0.587102858,0.205643895,0.064831996,0.729524109,0,0.521060325,0.077894537,0.138789716,-0.029379046
1967,Cr58Ni27P15,0.2,Cr58 Ni27 P15,0.009846955,0.01540601,0.026246693,1.807,0.256561208,8.43,4.312073862,2.85,0.473701192,50.6510203,11.61024459,1.3265,0.184170993,64.65,15.23184085,1.08E-07,79.1254,43.9978846,1778.555,854.0559849,-0.575186925,0.204906205,0.064935065,0.73015873,0,0.518648982,0.077754208,0.13650623,-0.026635174
1968,Cr59.81Ni25.31P14.88,0.2,Cr59.81 Ni25.31 P14.88,0.008355398,0.015063204,0.020661128,1.802139,0.259385361,8.3516,4.360331533,2.8512,0.477254965,50.56306274,11.61811537,1.327825,0.185968754,64.4414,15.40583399,1.09E-07,79.2886168,44.35606431,1788.42904,863.5394962,-0.563919028,0.204251413,0.065038755,0.730709832,0,0.515828388,0.077628038,0.134387929,-0.024930827
1969,Cr60Ni20P20,0.2,Cr60 Ni20 P20,0.003444884,0.014397227,0,1.816,0.281399563,8.6,4.750939757,2.8,0.534522484,49.1310924,12.6173234,1.31,0.208737703,65.6,17.10471948,1.11E-07,74.6472,49.74231224,1717.06,964.0665493,-0.663460625,0.212121212,0.090909091,0.696969697,0,0.415616333,0.088273021,0.152635412,-0.063531056
1970,B25Cr70Fe5,0.2,B25 Cr70 Fe5,-0.007267423,0.02634507,0.070710678,1.7635,0.245557151,7.85,4.504055601,2.75,0.649113484,41.89227,26.9292221,1.2625,0.357012416,64.45,18.69612109,2.50E+11,76.55,43.12374408,2203.8,173.411636,-0.181840566,0.242990654,0.046728972,0.710280374,0,0.590646205,0.151568123,0.11037503,-0.039046458
1971,Cr73Fe10P17,0.2,Cr73 Fe10 P17,0.00289365,0.010125638,0.015157575,1.7671,0.302459905,7.73,5.10906275,2.83,0.574037382,48.80719254,12.45654291,1.332,0.229614953,63.01,18.75441097,1.20E-07,76.66012,53.23525357,1826.441,1057.051733,-0.483740272,0.210613599,0.084577114,0.704809287,0,0.4195784,0.083355069,0.118068983,-0.012584174
1972,Cr74Fe9P17,0.2,Cr74 Fe9 P17,0.002184076,0.010111306,0.017391933,1.7654,0.307367564,7.71,5.193858638,2.83,0.582814383,48.76870354,12.60934391,1.332,0.233125753,62.97,19.06133197,1.20E-07,76.80012,54.11321777,1830.131,1074.597138,-0.469694988,0.209650582,0.084858569,0.705490849,0,0.408494899,0.083426997,0.115025822,-0.010646006
1973,B9Cr85Fe6,0.2,B9 Cr85 Fe6,-0.012706338,0.01472361,0.066499791,1.7044,0.219091084,6.75,3.921492552,2.91,0.555091354,48.520375,23.07015662,1.3505,0.305300244,59.85,16.05665056,90000000000,87.13,37.23782695,2173.07,200.5647135,-0.069959504,0.196581197,0.015384615,0.788034188,0,0.922835288,0.095170657,0.089149507,0.024368872
1975,B20Fe78V2,0.2,B20 Fe78 V2,0.020612773,0.020612773,0.083798701,1.868,0.152578446,8.94,3.497639946,2.8,0.674967307,46.74013,30.33574745,1.289,0.370575647,65.86,17.07217027,2.00E+11,68.42,36.80442989,1926.04,367.4632859,-0.098486932,0.288184438,0.028818444,0.682997118,0,0.548649801,0.126871666,0.083901593,0.083901593
1976,B21Fe75V4,0.2,B21 Fe75 V4,0.022671551,0.022671551,0.095335664,1.8661,0.156187591,8.93,3.480089946,2.79,0.650715238,46.19172,29.18270764,1.2825,0.356585925,65.97,16.64182171,2.10E+11,66.91,36.24057146,1938.86,357.1283159,-0.151583829,0.292825769,0.030746706,0.676427526,0,0.581568803,0.130593535,0.091219169,0.091219169
1977,B14.25Co80.75V5,0.2,B14.25 Co80.75 V5,-0.001302798,0.009996302,0.020446407,1.8903,0.1431953,9.37,3.008631362,2.8575,0.613043039,51.67619746,29.37316771,1.27875,0.30652152,66.635,14.3578903,1.43E+11,86.1475,49.77488036,1871.5425,376.1063393,-0.139824984,0.251730648,0.017935809,0.730333543,0,0.643704382,0.110351977,0.085185018,0.00581001
1978,B20Fe75V5,0.2,B20 Fe75 V5,0.018537232,0.018537232,0.084983659,1.862,0.157480157,8.85,3.459530955,2.8,0.636445827,46.593025,28.51672418,1.2875,0.348482243,65.65,16.36819237,2.00E+11,66.95,35.98689987,1937.2,351.7822975,-0.169174481,0.291970803,0.02919708,0.678832117,0,0.603961549,0.12834244,0.093281478,0.093281478
1979,B16Fe79V5,0.2,B16 Fe79 V5,0.004743538,0.007111704,0.032998316,1.8536,0.156322016,8.65,3.402929766,2.84,0.621634122,48.394385,27.87161154,1.3095,0.340545304,64.65,16.00814736,1.60E+11,69.07,35.97108848,1915.68,348.6288661,-0.146354725,0.283687943,0.022695035,0.693617021,0,0.642535819,0.116276489,0.088162565,0.088162565
1980,B14Fe81V5,0.2,B14 Fe81 V5,-0.002167136,0.010499183,0.01968502,1.8494,0.155664138,8.55,3.366701639,2.86,0.611674286,49.295065,27.43596018,1.3205,0.335188926,64.15,15.76981524,1.40E+11,70.13,35.9499125,1904.92,346.4298677,-0.133663867,0.27972028,0.01958042,0.700699301,0,0.668916244,0.10946832,0.086219922,0.086219922
1981,B12Fe83V5,0.2,B12 Fe83 V5,-0.009087029,0.014796048,0.022079402,1.8452,0.154921089,8.45,3.322410156,2.88,0.599115596,50.195745,26.88542755,1.3315,0.328422211,63.65,15.47211918,1.20E+11,71.19,35.91637599,1894.16,343.6166188,-0.119752977,0.275862069,0.016551724,0.707586207,0,0.702450527,0.102020002,0.084604599,0.084604599
1982,Fe76P17V7,0.2,Fe76 P17 V7,-0.008137417,0.023994217,0.021505813,1.8772,0.241180832,8.98,4.537145824,2.83,0.602576387,51.27364454,14.87156826,1.3285,0.239352521,65.44,18.05566962,1.07E-07,63.01012,49.72917508,1583.111,931.309394,-0.469163354,0.274725275,0.070054945,0.65521978,0,0.362647813,0.075673267,0.103419987,0.103419987
1983,B14Fe79V7,0.2,B14 Fe79 V7,-0.003551636,0.011477095,0.012472191,1.8454,0.157679892,8.49,3.327119041,2.86,0.585345609,49.196995,26.21089619,1.3195,0.320272854,64.01,15.26375025,1.40E+11,69.15,35.53027439,1912.36,337.1141649,-0.168922549,0.282087447,0.019746121,0.698166432,0,0.700545972,0.110337301,0.092923634,0.092923634
1984,Fe74P17V9,0.2,Fe74 P17 V9,-0.009511489,0.024888945,0.034095454,1.8732,0.239189773,8.92,4.468258567,2.83,0.582814383,51.17557454,14.34820396,1.3275,0.231013498,65.3,17.61474521,1.09E-07,62.03012,48.44137071,1590.551,908.885345,-0.521637952,0.27700831,0.070637119,0.652354571,0,0.375953365,0.076784425,0.113672095,0.113672095
1985,B13.5Co76.5V10,0.2,B13.5 Co76.5 V10,-0.007357106,0.014008457,0.03082207,1.8766,0.158364752,9.14,3.110686077,2.865,0.549632113,51.63752918,26.22182528,1.2825,0.274816057,65.97,13.5964626,1.35E+11,83.245,48.64706828,1887.935,353.8828024,-0.222262051,0.256739409,0.01732991,0.72593068,0,0.672476914,0.109772132,0.099031441,-0.00593436
